6,最上郡大蔵村,モガミグンオオクラムラ
6,最上郡鮭川村,モガミグンサケガワムラ
6,最上郡戸沢村,モガミグントザワムラ
6,東置賜郡高畠町,ヒガシオキタマグンタカハタマチ
6,東置賜郡川西町,ヒガシオキタマグンカワニシマチ
6,西置賜郡小国町,ニシオキタマグンオグニマチ
6,西置賜郡白鷹町,ニシオキタマグンシラタカマチ
6,西置賜郡飯豊町,ニシオキタマグンイイデマチ
6,東田川郡三川町,ヒガシタガワグンミカワマチ
6,東田川郡庄内町,ヒガシタガワグンショウナイマチ
6,飽海郡遊佐町,アクミグンユザマチ
7,福島市,フクシマシ
7,会津若松市,アイヅワカマツシ
7,郡山市,コオリヤマシ
7,いわき市,イワキシ
7,白河市,シラカワシ
7,須賀川市,スカガワシ
7,喜多方市,キタカタシ
7,相馬市,ソウマシ
7,二本松市,ニホンマツシ
7,田村市,タムラシ
7,南相馬市,ミナミソウマシ
7,伊達市,ダテシ
7,本宮市,モトミヤシ
7,伊達郡桑折町,ダテグンコオリマチ
7,伊達郡国見町,ダテグンクニミマチ
7,伊達郡川俣町,ダテグンカワマタマチ
7,安達郡大玉村,アダチグンオオタマムラ
7,岩瀬郡鏡石町,イワセグンカガミイシマチ
7,岩瀬郡天栄村,イワセグンテンエイムラ
7,南会津郡下郷町,ミナミアイヅグンシモゴウマチ
7,南会津郡檜枝岐村,ミナミアイヅグンヒノエマタムラ
7,南会津郡只見町,ミナミアイヅグンタダミマチ
7,南会津郡南会津町,ミナミアイヅグンミナミアイヅマチ
7,耶麻郡北塩原村,ヤマグンキタシオバラムラ
7,耶麻郡西会津町,ヤマグンニシアイヅマチ
7,耶麻郡磐梯町,ヤマグンバンダイマチ
7,耶麻郡猪苗代町,ヤマグンイナワシロマチ
7,河沼郡会津坂下町,カワヌマグンアイヅバンゲマチ
7,河沼郡湯川村,カワヌマグンユガワムラ
7,河沼郡柳津町,カワヌマグンヤナイヅマチ
7,大沼郡三島町,オオヌマグンミシママチ
7,大沼郡金山町,オオヌマグンカネヤママチ
7,大沼郡昭和村,オオヌマグンショウワムラ
7,大沼郡会津美里町,オオヌマグンアイヅミサトマチ
7,西白河郡西郷村,ニシシラカワグンニシゴウムラ
7,西白河郡泉崎村,ニシシラカワグンイズミザキムラ
7,西白河郡中島村,ニシシラカワグンナカジマムラ
7,西白河郡矢吹町,ニシシラカワグンヤブキマチ
7,東白川郡棚倉町,ヒガシシラカワグンタナグラマチ
7,東白川郡矢祭町,ヒガシシラカワグンヤマツリマチ
7,東白川郡塙町,ヒガシシラカワグンハナワマチ
7,東白川郡鮫川村,ヒガシシラカワグンサメガワムラ
7,石川郡石川町,イシカワグンイシカワマチ
7,石川郡玉川村,イシカワグンタマカワムラ
7,石川郡平田村,イシカワグンヒラタムラ
7,石川郡浅川町,イシカワグンアサカワマチ
7,石川郡古殿町,イシカワグンフルドノマチ
7,田村郡三春町,タムラグンミハルマチ
7,田村郡小野町,タムラグンオノマチ
7,双葉郡広野町,フタバグンヒロノマチ
7,双葉郡楢葉町,フタバグンナラハマチ
7,双葉郡富岡町,フタバグントミオカマチ
7,双葉郡川内村,フタバグンカワウチムラ
7,双葉郡大熊町,フタバグンオオクママチ
7,双葉郡双葉町,フタバグンフタバマチ
7,双葉郡浪江町,フタバグンナミエマチ
7,双葉郡葛尾村,フタバグンカツラオムラ
7,相馬郡新地町,ソウマグンシンチマチ
7,相馬郡飯舘村,ソウマグンイイタテムラ
8,水戸市,ミトシ
8,日立市,ヒタチシ
8,土浦市,ツチウラシ
8,古河市,コガシ
8,石岡市,イシオカシ
8,結城市,ユウキシ
8,龍ケ崎市,リュウガサキシ
8,下妻市,シモツマシ
8,常総市,ジョウソウシ
8,常陸太田市,ヒタチオオタシ
8,高萩市,タカハギシ
8,北茨城市,キタイバラキシ
8,笠間市,カサマシ
8,取手市,トリデシ
8,牛久市,ウシクシ
8,つくば市,ツクバシ
8,ひたちなか市,ヒタチナカシ
8,鹿嶋市,カシマシ
8,潮来市,イタコシ
8,守谷市,モリヤシ
8,常陸大宮市,ヒタチオオミヤシ
8,那珂市,ナカシ
8,筑西市,チクセイシ
8,坂東市,バンドウシ
8,稲敷市,イナシキシ
8,かすみがうら市,カスミガウラシ
8,桜川市,サクラガワシ
8,神栖市,カミスシ
8,行方市,ナメガタシ
8,鉾田市,ホコタシ
8,つくばみらい市,ツクバミライシ
8,小美玉市,オミタマシ
8,東茨城郡茨城町,ヒガシイバラキグンイバラキマチ
8,東茨城郡大洗町,ヒガシイバラキグンオオアライマチ
8,東茨城郡城里町,ヒガシイバラキグンシロサトマチ
8,那珂郡東海村,ナカグントウカイムラ
8,久慈郡大子町,クジグンダイゴマチ
8,稲敷郡美浦村,イナシキグンミホムラ
8,稲敷郡阿見町,イナシキグンアミマチ
8,稲敷郡河内町,イナシキグンカワチマチ
8,結城郡八千代町,ユウキグンヤチヨマチ
8,猿島郡五霞町,サシマグンゴカマチ
8,猿島郡境町,サシマグンサカイマチ
8,北相馬郡利根町,キタソウマグントネマチ
9,宇都宮市,ウツノミヤシ
9,足利市,アシカガシ
9,栃木市,トチギシ
9,佐野市,サノシ
9,鹿沼市,カヌマシ
9,日光市,ニッコウシ
9,小山市,オヤマシ
9,真岡市,モオカシ
9,大田原市,オオタワラシ
9,矢板市,ヤイタシ
9,那須塩原市,ナスシオバラシ
9,さくら市,サクラシ
9,那須烏山市,ナスカラスヤマシ
9,下野市,シモツケシ
9,河内郡上三川町,カワチグンカミノカワマチ
9,上都賀郡西方町,カミツガグンニシカタマチ
9,芳賀郡益子町,ハガグンマシコマチ
9,芳賀郡茂木町,ハガグンモテギマチ
9,芳賀郡市貝町,ハガグンイチカイマチ
9,芳賀郡芳賀町,ハガグンハガマチ
9,下都賀郡壬生町,シモツガグンミブマチ
9,下都賀郡野木町,シモツガグンノギマチ
9,下都賀郡大平町,シモツガグンオオヒラマチ
9,下都賀郡藤岡町,シモツガグンフジオカマチ
9,下都賀郡岩舟町,シモツガグンイワフネマチ
9,下都賀郡都賀町,シモツガグンツガマチ
9,塩谷郡塩谷町,シオヤグンシオヤマチ
9,塩谷郡高根沢町,シオヤグンタカネザワマチ
9,那須郡那須町,ナスグンナスマチ
9,那須郡那珂川町,ナスグンナカガワマチ
10,前橋市,マエバシシ
10,高崎市,タカサキシ
10,桐生市,キリュウシ
10,伊勢崎市,イセサキシ
10,太田市,オオタシ
10,沼田市,ヌマタシ
10,館林市,タテバヤシシ
10,渋川市,シブカワシ
10,藤岡市,フジオカシ
10,富岡市,トミオカシ
10,安中市,アンナカシ
10,みどり市,ミドリシ
10,北群馬郡榛東村,キタグンマグンシントウムラ
10,北群馬郡吉岡町,キタグンマグンヨシオカマチ
10,多野郡上野村,タノグンウエノムラ
10,多野郡神流町,タノグンカンナマチ
10,甘楽郡下仁田町,カンラグンシモニタマチ
10,甘楽郡南牧村,カンラグンナンモクムラ
10,甘楽郡甘楽町,カンラグンカンラマチ
10,吾妻郡中之条町,アガツマグンナカノジョウマチ
10,吾妻郡長野原町,アガツマグンナガノハラマチ
10,吾妻郡嬬恋村,アガツマグンツマゴイムラ
10,吾妻郡草津町,アガツマグンクサツマチ
10,吾妻郡六合村,アガツマグンクニムラ
10,吾妻郡高山村,アガツマグンタカヤマムラ
10,吾妻郡東吾妻町,アガツマグンヒガシアガツママチ
10,利根郡片品村,トネグンカタシナムラ
10,利根郡川場村,トネグンカワバムラ
10,利根郡昭和村,トネグンショウワムラ
10,利根郡みなかみ町,トネグンミナカミマチ
10,佐波郡玉村町,サワグンタマムラマチ
10,邑楽郡板倉町,オウラグンイタクラマチ
10,邑楽郡明和町,オウラグンメイワマチ
10,邑楽郡千代田町,オウラグンチヨダマチ
10,邑楽郡大泉町,オウラグンオオイズミマチ
10,邑楽郡邑楽町,オウラグンオウラマチ
11,さいたま市西区,サイタマシニシク
11,さいたま市北区,サイタマシキタク
11,さいたま市大宮区,サイタマシオオミヤク
11,さいたま市見沼区,サイタマシミヌマク
11,さいたま市中央区,サイタマシチュウオウク
11,さいたま市桜区,サイタマシサクラク
11,さいたま市浦和区,サイタマシウラワク
11,さいたま市南区,サイタマシミナミク
11,さいたま市緑区,サイタマシミドリク
11,さいたま市岩槻区,サイタマシイワツキク
11,川越市,カワゴエシ
11,熊谷市,クマガヤシ
11,川口市,カワグチシ
11,行田市,ギョウダシ
11,秩父市,チチブシ
11,所沢市,トコロザワシ
11,飯能市,ハンノウシ
11,加須市,カゾシ
11,本庄市,ホンジョウシ
11,東松山市,ヒガシマツヤマシ
11,春日部市,カスカベシ
11,狭山市,サヤマシ
11,羽生市,ハニュウシ
11,鴻巣市,コウノスシ
11,深谷市,フカヤシ
11,上尾市,アゲオシ
11,草加市,ソウカシ
11,越谷市,コシガヤシ
11,蕨市,ワラビシ
11,戸田市,トダシ
11,入間市,イルマシ
11,鳩ヶ谷市,ハトガヤシ
11,朝霞市,アサカシ
11,志木市,シキシ
11,和光市,ワコウシ
11,新座市,ニイザシ
11,桶川市,オケガワシ
11,久喜市,クキシ
11,北本市,キタモトシ
11,八潮市,ヤシオシ
11,富士見市,フジミシ
11,三郷市,ミサトシ
11,蓮田市,ハスダシ
11,坂戸市,サカドシ
11,幸手市,サッテシ
11,鶴ヶ島市,ツルガシマシ
11,日高市,ヒダカシ
11,吉川市,ヨシカワシ
11,ふじみ野市,フジミノシ
11,白岡市,シラオカシ
11,北足立郡伊奈町,キタアダチグンイナマチ
11,入間郡三芳町,イルマグンミヨシマチ
11,入間郡毛呂山町,イルマグンモロヤママチ
11,入間郡越生町,イルマグンオゴセマチ
11,比企郡滑川町,ヒキグンナメガワマチ
11,比企郡嵐山町,ヒキグンランザンマチ
11,比企郡小川町,ヒキグンオガワマチ
11,比企郡川島町,ヒキグンカワジママチ
11,比企郡吉見町,ヒキグンヨシミマチ
11,比企郡鳩山町,ヒキグンハトヤママチ
11,比企郡ときがわ町,ヒキグントキガワマチ
11,秩父郡横瀬町,チチブグンヨコゼマチ
11,秩父郡皆野町,チチブグンミナノマチ
11,秩父郡長瀞町,チチブグンナガトロマチ
11,秩父郡小鹿野町,チチブグンオガノマチ
11,秩父郡東秩父村,チチブグンヒガシチチブムラ
11,児玉郡美里町,コダマグンミサトマチ
11,児玉郡神川町,コダマグンカミカワマチ
11,児玉郡上里町,コダマグンカミサトマチ
11,大里郡寄居町,オオサトグンヨリイマチ
11,北埼玉郡騎西町,キタサイタマグンキサイマチ
11,北埼玉郡北川辺町,キタサイタマグンキタカワベマチ
11,北埼玉郡大利根町,キタサイタマグンオオトネマチ
11,南埼玉郡宮代町,ミナミサイタマグンミヤシロマチ
11,南埼玉郡菖蒲町,ミナミサイタマグンショウブマチ
11,北葛飾郡栗橋町,キタカツシカグンクリハシマチ
11,北葛飾郡鷲宮町,キタカツシカグンワシミヤマチ
11,北葛飾郡杉戸町,キタカツシカグンスギトマチ
11,北葛飾郡松伏町,キタカツシカグンマツブシマチ
12,千葉市中央区,チバシチュウオウク
12,千葉市花見川区,チバシハナミガワク
12,千葉市稲毛区,チバシイナゲク
12,千葉市若葉区,チバシワカバク
12,千葉市緑区,チバシミドリク
12,千葉市美浜区,チバシミハマク
12,銚子市,チョウシシ
12,市川市,イチカワシ
12,船橋市,フナバシシ
12,館山市,タテヤマシ
12,木更津市,キサラヅシ
12,松戸市,マツドシ
12,野田市,ノダシ
12,茂原市,モバラシ
12,成田市,ナリタシ
12,佐倉市,サクラシ
12,東金市,トウガネシ
12,旭市,アサヒシ
12,習志野市,ナラシノシ
12,柏市,カシワシ
12,勝浦市,カツウラシ
12,市原市,イチハラシ
12,流山市,ナガレヤマシ
12,八千代市,ヤチヨシ
12,我孫子市,アビコシ
12,鴨川市,カモガワシ
12,鎌ケ谷市,カマガヤシ
12,君津市,キミツシ
12,富津市,フッツシ
12,浦安市,ウラヤスシ
12,四街道市,ヨツカイドウシ
12,袖ケ浦市,ソデガウラシ
12,八街市,ヤチマタシ
12,印西市,インザイシ
12,白井市,シロイシ
12,富里市,トミサトシ
12,南房総市,ミナミボウソウシ
12,匝瑳市,ソウサシ
12,香取市,カトリシ
12,山武市,サンムシ
12,いすみ市,イスミシ
12,大網白里市,オオアミシラサトシ
